ClosestActiveMoleDistanceX;ClosestActiveMoleDistanceY;ControllerAimAssistState;ControllerHover;ControllerName;ControllerOffset;ControllerSmoothed;CurrentMoleToHitId;CurrentMoleToHitIndexX;CurrentMoleToHitIndexY;CurrentMoleToHitPositionLocalX;CurrentMoleToHitPositionLocalY;CurrentMoleToHitPositionLocalZ;CurrentMoleToHitPositionWorldX;CurrentMoleToHitPositionWorldY;CurrentMoleToHitPositionWorldZ;DualTask;Email;Event;EventType;EyePatch;Framecount;GameDuration;GameId;GameMessage;GameSpeed;GameState;GameTimeLeft;GameTimeSpent;GeometricMirror;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HeadCameraRotTravelX;HeadCameraRotTravelY;HeadCameraRotTravelZ;HideWall;HideWallAmount;HitPositionWorldX;HitPositionWorldY;HitPositionWorldZ;LastShotControllerRawPointingDirectionX;LastShotControllerRawPointingDirectionY;LastShotControllerRawPointingDirectionZ;LeftControllerPosTravelX;LeftControllerPosTravelY;LeftControllerPosTravelZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerRotTravelX;LeftControllerRotTravelY;LeftControllerRotTravelZ;MirrorEffect;MoleActivatedDuration;MoleId;MoleIndexX;MoleIndexY;MoleLifeTime;MoleNormalizedIndexX;MoleNormalizedIndexY;MolePositionLocalX;MolePositionLocalY;MolePositionLocalZ;MolePositionWorldX;MolePositionWorldY;MolePositionWorldZ;MoleSize;MoleSpawnOrder;MoleSurfaceHitLocationX;MoleSurfaceHitLocationY;MoleType;MotorSpaceCenterPositionX;MotorSpaceCenterPositionY;MotorSpaceCenterPositionZ;MotorSpaceGainX;MotorSpaceGainY;MotorSpaceHeight;MotorSpaceMultiplier;MotorSpaceName;MotorSpaceWidth;ParticipantId;PatternSegmentID;PatternSegmentLabel;PlayedPattern;PointerShootOrder;PrismOffset;PupilTime;RightControllerLaserPosTravelX;RightControllerLaserPosTravelY;RightControllerLaserPosTravelZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerMain;RightControllerPosTravelX;RightControllerPosTravelY;RightControllerPosTravelZ;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerRotTravelX;RightControllerRotTravelY;RightControllerRotTravelZ;SessionID;TestId;TimeSinceLastEvent;Timestamp;UnityToPupilTimeOffset;WallBoundsXMax;WallBoundsXMin;WallBoundsYMax;WallBoundsYMin;WallBoundsZMax;WallBoundsZMin;WallCenterX;WallCenterY;WallCenterZ;WallColumnCount;WallCurveRatioX;WallCurveRatioY;WallRowCount;WallSizeX;WallSizeY;WallSizeZ
NULL;NULL;None;NULL;Controller (right);0;True;0802;8;2;3.4380;-1.1690;5.9700;3.4380;0.6810;6.5200;False;anonymous;Mole Expired;MoleEvent;None;8534;443.5;20230124132439;Begge hænder - med spejling;Normal;Playing;340.1348;103.3652;True;0.0201;1.2047;-0.2072;356.8818;9.9048;1.1304;0.0151;0.0099;0.0207;None;-1;NULL;NULL;NULL;-0.02241255;0.1118658;0.9934705;0.0000;0.0000;0.0000;-0.2631;0.9089;0.2331;324.3641;338.0592;17.2506;0.0000;0.0000;0.0000;False;5.0000;0802;8;2;5.0000;0.8750;0.2500;3.4380;-1.1690;5.9700;3.4380;0.6810;6.5200;0.6872;0055;NULL;NULL;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;12;SegmentD;D2-5 Mirror Therapy;53;0;270315.431527;0.0000;0.0000;0.0000;1.2846;-0.3458;6.3245;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.2889;0.8689;0.3347;353.5771;358.7076;355.2714;0.0000;0.0000;0.0000;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.0548;2023-01-24 13:26:23.2389;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;NULL;Controller (right);0;True;0605;6;5;1.1484;2.3309;5.9608;1.1484;4.1809;6.5108;False;anonymous;Mole Spawned;MoleEvent;None;8534;443.5;20230124132439;Begge hænder - med spejling;Normal;Playing;340.1348;103.3652;True;0.0201;1.2047;-0.2072;356.8818;9.9048;1.1304;0.0000;0.0000;0.0000;None;-1;NULL;NULL;NULL;-0.02241255;0.1118658;0.9934705;0.0000;0.0000;0.0000;-0.2631;0.9089;0.2331;324.3641;338.0592;17.2506;0.0000;0.0000;0.0000;False;NULL;0605;6;5;5.0000;0.6250;1.0000;1.1484;2.3309;5.9608;1.1484;4.1809;6.5108;0.6887;0057;NULL;NULL;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;12;SegmentD;D2-5 Mirror Therapy;53;0;270315.440371;0.0000;0.0000;0.0000;1.2846;-0.3458;6.3245;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.2889;0.8689;0.3347;353.5771;358.7076;355.2714;0.0000;0.0000;0.0000;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.0000;2023-01-24 13:26:23.2479;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;NULL;Controller (right);0;True;0405;4;5;-1.1484;2.3309;5.9608;-1.1484;4.1809;6.5108;False;anonymous;Mole Spawned;MoleEvent;None;8534;443.5;20230124132439;Begge hænder - med spejling;Normal;Playing;340.1348;103.3652;True;0.0201;1.2047;-0.2072;356.8818;9.9048;1.1304;0.0000;0.0000;0.0000;None;-1;NULL;NULL;NULL;-0.02241255;0.1118658;0.9934705;0.0000;0.0000;0.0000;-0.2631;0.9089;0.2331;324.3641;338.0592;17.2506;0.0000;0.0000;0.0000;False;NULL;0405;4;5;5.0000;0.3750;1.0000;-1.1484;2.3309;5.9608;-1.1484;4.1809;6.5108;0.6887;0057;NULL;NULL;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;12;SegmentD;D2-5 Mirror Therapy;53;0;270315.447931;0.0000;0.0000;0.0000;1.2846;-0.3458;6.3245;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.2889;0.8689;0.3347;353.5771;358.7076;355.2714;0.0000;0.0000;0.0000;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.0000;2023-01-24 13:26:23.2549;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;NULL;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover End;PointerEvent;None;8534;443.5;20230124132439;Begge hænder - med spejling;Normal;Playing;340.08;103.42;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;NULL;NULL;NULL;-0.02241255;0.1118658;0.9934705;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;12;SegmentD;D2-5 Mirror Therapy;53;0;270315.473264;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.0000;2023-01-24 13:26:23.2779;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;601;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover Begin;PointerEvent;None;8557;443.5;20230124132439;Begge hænder - med spejling;Normal;Playing;339.3724;104.1276;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;NULL;NULL;NULL;-0.02241255;0.1118658;0.9934705;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;12;SegmentD;D2-5 Mirror Therapy;53;0;270316.161031;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.7077;2023-01-24 13:26:23.9654;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;NULL;NULL;0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Shoot;PointerEvent;None;8579;443.5;20230124132439;Begge hænder - med spejling;Normal;Playing;338.6319;104.8681;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;NULL;NULL;NULL;-0.07396428;0.5357829;0.84111;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;12;SegmentD;D2-5 Mirror Therapy;NULL;0;270316.900733;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.7405;2023-01-24 13:26:24.7055;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;NULL;Controller (right);0;True;0405;4;5;-1.1484;2.3309;5.9608;-1.1484;4.1809;6.5108;False;anonymous;Mole Hit;MoleEvent;None;8579;443.5;20230124132439;Begge hænder - med spejling;Normal;Playing;338.6319;104.8681;True;0.0207;1.2096;-0.2102;354.3637;10.1941;0.5975;0.0000;0.0000;0.0000;None;-1;NULL;NULL;NULL;-0.07396428;0.5357829;0.84111;0.0000;0.0000;0.0000;-0.2651;0.9076;0.2323;324.4173;337.7738;17.4166;0.0000;0.0000;0.0000;False;1.5030;0405;4;5;5.0000;0.3750;1.0000;-1.1484;2.3309;5.9608;-1.1484;4.1809;6.5108;0.6887;0057;0.0990;-0.2031;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;12;SegmentD;D2-5 Mirror Therapy;54;0;270316.905569;0.0000;0.0000;0.0000;1.0709;3.9378;6.3471;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.2787;1.1203;0.3246;327.6030;354.9745;1.2888;0.0000;0.0000;0.0000;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.0000;2023-01-24 13:26:24.7125;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;NULL;Controller (right);0;True;0605;6;5;1.1484;2.3309;5.9608;1.1484;4.1809;6.5108;False;anonymous;Mole Hit;MoleEvent;None;8579;443.5;20230124132439;Begge hænder - med spejling;Normal;Playing;338.6319;104.8681;True;0.0207;1.2096;-0.2102;354.3637;10.1941;0.5975;0.0000;0.0000;0.0000;None;-1;NULL;NULL;NULL;-0.07396428;0.5357829;0.84111;0.0000;0.0000;0.0000;-0.2651;0.9076;0.2323;324.4173;337.7738;17.4166;0.0000;0.0000;0.0000;False;1.5030;0605;6;5;5.0000;0.6250;1.0000;1.1484;2.3309;5.9608;1.1484;4.1809;6.5108;0.6887;0057;-0.0775;-0.2431;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;12;SegmentD;D2-5 Mirror Therapy;54;0;270316.911373;0.0000;0.0000;0.0000;1.0709;3.9378;6.3471;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.2787;1.1203;0.3246;327.6030;354.9745;1.2888;0.0000;0.0000;0.0000;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.0000;2023-01-24 13:26:24.7183;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;NULL;Controller (right);0;True;0202;2;2;-3.4380;-1.1690;5.9700;-3.4380;0.6810;6.5200;False;anonymous;Mole Expired;MoleEvent;None;8580;443.5;20230124132439;Begge hænder - med spejling;Normal;Playing;338.6319;104.8681;True;0.0208;1.2096;-0.2102;354.3752;10.2115;0.5775;0.0115;0.0174;0.0200;None;-1;NULL;NULL;NULL;-0.07396428;0.5357829;0.84111;0.0000;0.0000;0.0000;-0.2651;0.9076;0.2323;324.4173;337.7738;17.4166;0.0000;0.0000;0.0000;False;5.0000;0202;2;2;5.0000;0.1250;0.2500;-3.4380;-1.1690;5.9700;-3.4380;0.6810;6.5200;0.6872;0055;NULL;NULL;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;12;SegmentD;D2-5 Mirror Therapy;54;0;270316.929645;0.0000;0.0000;0.0000;1.0709;3.9378;6.3471;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.2787;1.1203;0.3246;327.6030;354.9745;1.2888;0.0000;0.0000;0.0000;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.0502;2023-01-24 13:26:24.7363;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;NULL;Controller (right);0;True;0805;8;5;3.4380;2.3309;5.9423;3.4380;4.1809;6.4923;False;anonymous;Mole Spawned;MoleEvent;None;8580;443.5;20230124132439;Begge hænder - med spejling;Normal;Playing;338.6319;104.8681;True;0.0208;1.2096;-0.2102;354.3752;10.2115;0.5775;0.0000;0.0000;0.0000;None;-1;NULL;NULL;NULL;-0.07396428;0.5357829;0.84111;0.0000;0.0000;0.0000;-0.2651;0.9076;0.2323;324.4173;337.7738;17.4166;0.0000;0.0000;0.0000;False;NULL;0805;8;5;5.0000;0.8750;1.0000;3.4380;2.3309;5.9423;3.4380;4.1809;6.4923;0.6923;0058;NULL;NULL;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;12;SegmentD;D2-5 Mirror Therapy;54;0;270316.936673;0.0000;0.0000;0.0000;1.0709;3.9378;6.3471;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.2787;1.1203;0.3246;327.6030;354.9745;1.2888;0.0000;0.0000;0.0000;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.0000;2023-01-24 13:26:24.7443;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;NULL;Controller (right);0;True;0205;2;5;-3.4380;2.3309;5.9423;-3.4380;4.1809;6.4923;False;anonymous;Mole Spawned;MoleEvent;None;8580;443.5;20230124132439;Begge hænder - med spejling;Normal;Playing;338.6319;104.8681;True;0.0208;1.2096;-0.2102;354.3752;10.2115;0.5775;0.0000;0.0000;0.0000;None;-1;NULL;NULL;NULL;-0.07396428;0.5357829;0.84111;0.0000;0.0000;0.0000;-0.2651;0.9076;0.2323;324.4173;337.7738;17.4166;0.0000;0.0000;0.0000;False;NULL;0205;2;5;5.0000;0.1250;1.0000;-3.4380;2.3309;5.9423;-3.4380;4.1809;6.4923;0.6923;0058;NULL;NULL;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;12;SegmentD;D2-5 Mirror Therapy;54;0;270316.944277;0.0000;0.0000;0.0000;1.0709;3.9378;6.3471;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.2787;1.1203;0.3246;327.6030;354.9745;1.2888;0.0000;0.0000;0.0000;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.0000;2023-01-24 13:26:24.7513;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;NULL;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover End;PointerEvent;None;8580;443.5;20230124132439;Begge hænder - med spejling;Normal;Playing;338.5817;104.9183;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;NULL;NULL;NULL;-0.07396428;0.5357829;0.84111;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;12;SegmentD;D2-5 Mirror Therapy;54;0;270316.97028;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.0000;2023-01-24 13:26:24.7753;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;605;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover Begin;PointerEvent;None;8599;443.5;20230124132439;Begge hænder - med spejling;Normal;Playing;337.8974;105.6026;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;NULL;NULL;NULL;-0.07396428;0.5357829;0.84111;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;12;SegmentD;D2-5 Mirror Therapy;54;0;270317.632956;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.6843;2023-01-24 13:26:25.4381;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;NULL;NULL;0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Shoot;PointerEvent;None;8617;443.5;20230124132439;Begge hænder - med spejling;Normal;Playing;337.3276;106.1724;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;NULL;NULL;NULL;0.2354344;0.5544732;0.7982043;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;12;SegmentD;D2-5 Mirror Therapy;NULL;0;270318.205604;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.5699;2023-01-24 13:26:26.0111;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;NULL;Controller (right);0;True;0205;2;5;-3.4380;2.3309;5.9423;-3.4380;4.1809;6.4923;False;anonymous;Mole Hit;MoleEvent;None;8617;443.5;20230124132439;Begge hænder - med spejling;Normal;Playing;337.3276;106.1724;True;0.0250;1.2112;-0.2124;353.3891;12.0594;0.2417;0.0000;0.0000;0.0000;None;-1;NULL;NULL;NULL;0.2354344;0.5544732;0.7982043;0.0000;0.0000;0.0000;-0.2622;0.9089;0.2328;324.3536;338.2970;16.9649;0.0000;0.0000;0.0000;False;1.3043;0205;2;5;5.0000;0.1250;1.0000;-3.4380;2.3309;5.9423;-3.4380;4.1809;6.4923;0.6923;0058;0.3075;-0.3555;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;12;SegmentD;D2-5 Mirror Therapy;55;0;270318.21097;0.0000;0.0000;0.0000;3.1306;3.8112;6.3763;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.3861;1.1141;0.3224;326.3256;16.4337;351.9033;0.0000;0.0000;0.0000;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.0000;2023-01-24 13:26:26.0181;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;NULL;Controller (right);0;True;0805;8;5;3.4380;2.3309;5.9423;3.4380;4.1809;6.4923;False;anonymous;Mole Hit;MoleEvent;None;8617;443.5;20230124132439;Begge hænder - med spejling;Normal;Playing;337.3276;106.1724;True;0.0250;1.2112;-0.2124;353.3891;12.0594;0.2417;0.0000;0.0000;0.0000;None;-1;NULL;NULL;NULL;0.2354344;0.5544732;0.7982043;0.0000;0.0000;0.0000;-0.2622;0.9089;0.2328;324.3536;338.2970;16.9649;0.0000;0.0000;0.0000;False;1.3043;0805;8;5;5.0000;0.8750;1.0000;3.4380;2.3309;5.9423;3.4380;4.1809;6.4923;0.6923;0058;-0.3074;-0.3697;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;12;SegmentD;D2-5 Mirror Therapy;55;0;270318.217908;0.0000;0.0000;0.0000;3.1306;3.8112;6.3763;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.3861;1.1141;0.3224;326.3256;16.4337;351.9033;0.0000;0.0000;0.0000;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.0000;2023-01-24 13:26:26.0251;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;NULL;Controller (right);0;True;0601;6;1;1.1484;-2.3309;5.9608;1.1484;-0.4809;6.5108;False;anonymous;Mole Expired;MoleEvent;None;8618;443.5;20230124132439;Begge hænder - med spejling;Normal;Playing;337.3276;106.1724;True;0.0250;1.2111;-0.2124;353.4053;12.0472;0.2477;0.0162;0.0122;0.0060;None;-1;NULL;NULL;NULL;0.2354344;0.5544732;0.7982043;0.0000;0.0000;0.0000;-0.2622;0.9089;0.2328;324.3536;338.2970;16.9649;0.0000;0.0000;0.0000;False;5.0000;0601;6;1;5.0000;0.6250;0.0000;1.1484;-2.3309;5.9608;1.1484;-0.4809;6.5108;0.6887;0056;NULL;NULL;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;12;SegmentD;D2-5 Mirror Therapy;55;0;270318.237383;0.0000;0.0000;0.0000;3.1306;3.8112;6.3763;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.3861;1.1141;0.3224;326.3256;16.4337;351.9033;0.0000;0.0000;0.0000;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.0533;2023-01-24 13:26:26.0451;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;NULL;Controller (right);0;True;0604;6;4;1.1484;1.1690;5.9884;1.1484;3.0190;6.5384;False;anonymous;Mole Spawned;MoleEvent;None;8618;443.5;20230124132439;Begge hænder - med spejling;Normal;Playing;337.3276;106.1724;True;0.0250;1.2111;-0.2124;353.4053;12.0472;0.2477;0.0000;0.0000;0.0000;None;-1;NULL;NULL;NULL;0.2354344;0.5544732;0.7982043;0.0000;0.0000;0.0000;-0.2622;0.9089;0.2328;324.3536;338.2970;16.9649;0.0000;0.0000;0.0000;False;NULL;0604;6;4;5.0000;0.6250;0.7500;1.1484;1.1690;5.9884;1.1484;3.0190;6.5384;0.6870;0059;NULL;NULL;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;12;SegmentD;D2-5 Mirror Therapy;55;0;270318.245205;0.0000;0.0000;0.0000;3.1306;3.8112;6.3763;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.3861;1.1141;0.3224;326.3256;16.4337;351.9033;0.0000;0.0000;0.0000;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.0000;2023-01-24 13:26:26.0531;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
NULL;NULL;None;NULL;Controller (right);0;True;0404;4;4;-1.1484;1.1690;5.9884;-1.1484;3.0190;6.5384;False;anonymous;Mole Spawned;MoleEvent;None;8618;443.5;20230124132439;Begge hænder - med spejling;Normal;Playing;337.3276;106.1724;True;0.0250;1.2111;-0.2124;353.4053;12.0472;0.2477;0.0000;0.0000;0.0000;None;-1;NULL;NULL;NULL;0.2354344;0.5544732;0.7982043;0.0000;0.0000;0.0000;-0.2622;0.9089;0.2328;324.3536;338.2970;16.9649;0.0000;0.0000;0.0000;False;NULL;0404;4;4;5.0000;0.3750;0.7500;-1.1484;1.1690;5.9884;-1.1484;3.0190;6.5384;0.6870;0059;NULL;NULL;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;12;SegmentD;D2-5 Mirror Therapy;55;0;270318.252931;0.0000;0.0000;0.0000;3.1306;3.8112;6.3763;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.3861;1.1141;0.3224;326.3256;16.4337;351.9033;0.0000;0.0000;0.0000;c0f1f606-0485-4810-a4ed-3efe6618ed31;0;0.0000;2023-01-24 13:26:26.0601;270113.136469653;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
