ControllerAimAssistState;ControllerHover;ControllerName;ControllerOffset;ControllerSmoothed;CurrentMoleToHitId;CurrentMoleToHitIndexX;CurrentMoleToHitIndexY;CurrentMoleToHitPositionLocalX;CurrentMoleToHitPositionLocalY;CurrentMoleToHitPositionLocalZ;CurrentMoleToHitPositionWorldX;CurrentMoleToHitPositionWorldY;CurrentMoleToHitPositionWorldZ;DualTask;Email;Event;EventType;EyePatch;Framecount;GameDuration;GameId;GameSpeed;GameState;GameTimeLeft;GameTimeSpent;GeometricMirror;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HeadCameraRotTravelX;HeadCameraRotTravelY;HeadCameraRotTravelZ;HideWall;HideWallAmount;LastShotControllerRawPointingDirectionX;LastShotControllerRawPointingDirectionY;LastShotControllerRawPointingDirectionZ;LeftControllerLaserPosTravelX;LeftControllerLaserPosTravelY;LeftControllerLaserPosTravelZ;LeftControllerLaserPosWorldX;LeftControllerLaserPosWorldY;LeftControllerLaserPosWorldZ;LeftControllerLaserRotEulerX;LeftControllerLaserRotEulerY;LeftControllerLaserRotEulerZ;LeftControllerPosTravelX;LeftControllerPosTravelY;LeftControllerPosTravelZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerRotTravelX;LeftControllerRotTravelY;LeftControllerRotTravelZ;MirrorEffect;MoleActivatedDuration;MoleId;MoleIndexX;MoleIndexY;MoleLifeTime;MoleNormalizedIndexX;MoleNormalizedIndexY;MolePositionLocalX;MolePositionLocalY;MolePositionLocalZ;MolePositionWorldX;MolePositionWorldY;MolePositionWorldZ;MoleSize;MoleSpawnOrder;MoleSurfaceHitLocationX;MoleSurfaceHitLocationY;MoleType;MotorSpaceCenterPositionX;MotorSpaceCenterPositionY;MotorSpaceCenterPositionZ;MotorSpaceGainX;MotorSpaceGainY;MotorSpaceHeight;MotorSpaceMultiplier;MotorSpaceName;MotorSpaceWidth;ParticipantId;PlayedPattern;PointerShootOrder;PrismOffset;PupilTime;RightControllerLaserPosTravelX;RightControllerLaserPosTravelY;RightControllerLaserPosTravelZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerMain;RightControllerPosTravelX;RightControllerPosTravelY;RightControllerPosTravelZ;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerRotTravelX;RightControllerRotTravelY;RightControllerRotTravelZ;SessionID;TestId;TimeSinceLastEvent;Timestamp;UnityToPupilTimeOffset;WallBoundsXMax;WallBoundsXMin;WallBoundsYMax;WallBoundsYMin;WallBoundsZMax;WallBoundsZMin;WallCenterX;WallCenterY;WallCenterZ;WallColumnCount;WallCurveRatioX;WallCurveRatioY;WallRowCount;WallSizeX;WallSizeY;WallSizeZ
None;NULL;Controller (right);0;True;0401;4;1;-0.9727;-2.3511;5.3442;-0.9727;-0.5011;5.8942;False;anonymous;Mole Hit;MoleEvent;None;4405;180;20230201112249;Normal;Playing;144.8287;35.1713;False;0.0035;1.2271;-0.2755;0.0788;1.1291;1.3781;0.0000;0.0000;0.0000;None;-1;-0.2735174;0.3546294;0.8941064;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;False;1.1274;0401;4;1;4.0000;0.3750;0.0000;-0.9727;-2.3511;5.3442;-0.9727;-0.5011;5.8942;0.7479;0014;0.0441;0.0868;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;10;0;0;0.0000;0.0000;0.0000;-0.9287;-0.4144;5.7583;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.1147;0.9551;0.1262;339.2293;342.9905;299.1144;0.0000;0.0000;0.0000;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.0000;2023-02-01 11:23:24.8182;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;NULL;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover End;PointerEvent;None;4406;180;20230201112249;Normal;Playing;144.8064;35.19356;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;-0.2735174;0.3546294;0.8941064;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;10;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.0223;2023-02-01 11:23:24.8352;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;401;Controller (right);0;True;0704;7;4;1.8916;0.0000;5.6730;1.8916;1.8500;6.2230;False;anonymous;Mole Spawned;MoleEvent;None;4501;180;20230201112249;Normal;Playing;143.4022;36.59776;False;0.0044;1.2283;-0.2781;359.4767;0.9541;1.1644;0.0110;0.0074;0.0123;None;-1;-0.2735174;0.3546294;0.8941064;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;False;NULL;0704;7;4;4.0000;0.7500;0.5000;1.8916;0.0000;5.6730;1.8916;1.8500;6.2230;0.6272;0015;NULL;NULL;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;10;0;0;0.0008;0.0000;0.0002;-0.9578;-0.4012;5.7605;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0001;0.1113;0.9565;0.1236;338.6862;341.9758;299.4333;0.0272;0.0306;0.0359;2a709e7d-0405-4a89-99a2-89cb901f7841;0;1.4203;2023-02-01 11:23:26.2491;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;401;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover Begin;PointerEvent;None;4551;180;20230201112249;Normal;Playing;142.6561;37.34395;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;-0.2735174;0.3546294;0.8941064;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;10;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.7300;2023-02-01 11:23:26.9849;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;NULL;NULL;0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Shoot;PointerEvent;None;4581;180;20230201112249;Normal;Playing;142.2039;37.79608;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;0.3851331;0.7043133;0.5963349;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;NULL;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.4521;2023-02-01 11:23:27.4379;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;NULL;Controller (right);0;True;0704;7;4;1.8916;0.0000;5.6730;1.8916;1.8500;6.2230;False;anonymous;Mole Hit;MoleEvent;None;4581;180;20230201112249;Normal;Playing;142.2039;37.79608;False;0.0070;1.2275;-0.2757;359.5966;1.8279;0.9153;0.0000;0.0000;0.0000;None;-1;0.3851331;0.7043133;0.5963349;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;False;1.1983;0704;7;4;4.0000;0.7500;0.5000;1.8916;0.0000;5.6730;1.8916;1.8500;6.2230;0.6272;0015;-0.1259;-0.0894;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;11;0;0;0.0000;0.0000;0.0000;1.7660;1.7606;6.0784;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.4259;1.1747;0.0939;315.2259;32.8557;287.7600;0.0000;0.0000;0.0000;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.0000;2023-02-01 11:23:27.4429;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;NULL;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover End;PointerEvent;None;4582;180;20230201112249;Normal;Playing;142.1815;37.81848;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;0.3851331;0.7043133;0.5963349;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;11;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.0224;2023-02-01 11:23:27.4599;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;704;Controller (right);0;True;0903;9;3;3.3709;-0.8316;4.6978;3.3709;1.0184;5.2478;False;anonymous;Mole Spawned;MoleEvent;None;4657;180;20230201112249;Normal;Playing;141.052;38.948;False;0.0026;1.2270;-0.2767;359.2774;2.2740;1.8814;0.0404;0.0232;0.0101;None;-1;0.3851331;0.7043133;0.5963349;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;False;NULL;0903;9;3;4.0000;1.0000;0.3333;3.3709;-0.8316;4.6978;3.3709;1.0184;5.2478;0.5562;0016;NULL;NULL;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;11;0;0;0.0007;0.0002;0.0002;1.7491;1.7070;6.0859;0.0000;0.0000;0.0000;False;0.0001;0.0000;0.0001;0.4241;1.1702;0.0859;315.1322;31.4892;288.0271;0.0095;0.0105;0.0569;2a709e7d-0405-4a89-99a2-89cb901f7841;0;1.1474;2023-02-01 11:23:28.6007;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;704;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover Begin;PointerEvent;None;4703;180;20230201112249;Normal;Playing;140.3347;39.66531;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;0.3851331;0.7043133;0.5963349;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;11;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.6994;2023-02-01 11:23:29.3074;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;NULL;NULL;0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Shoot;PointerEvent;None;4733;180;20230201112249;Normal;Playing;139.8713;40.12872;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;0.881986;0.47124;-0.005817056;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;NULL;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.4634;2023-02-01 11:23:29.7720;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;NULL;Controller (right);0;True;0903;9;3;3.3709;-0.8316;4.6978;3.3709;1.0184;5.2478;False;anonymous;Mole Hit;MoleEvent;None;4733;180;20230201112249;Normal;Playing;139.8713;40.12872;False;0.0157;1.2271;-0.2774;359.5002;5.7649;0.3932;0.0000;0.0000;0.0000;None;-1;0.881986;0.47124;-0.005817056;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;False;1.1807;0903;9;3;4.0000;1.0000;0.3333;3.3709;-0.8316;4.6978;3.3709;1.0184;5.2478;0.5562;0016;-0.1300;0.0759;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;12;0;0;0.0000;0.0000;0.0000;3.2421;1.0942;5.2115;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.6413;1.1093;-0.0572;331.8852;90.3779;277.1330;0.0000;0.0000;0.0000;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.0000;2023-02-01 11:23:29.7770;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;NULL;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover End;PointerEvent;None;4734;180;20230201112249;Normal;Playing;139.8462;40.15378;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;0.881986;0.47124;-0.005817056;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;12;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.0251;2023-02-01 11:23:29.7970;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;903;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;DistractorRight Mole Spawned;MoleEvent;None;4779;180;20230201112249;Normal;Playing;139.0896;40.91042;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;0.881986;0.47124;-0.005817056;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;0205;2;5;4.0000;0.1250;0.6667;-2.7060;0.8316;5.2157;-2.7060;2.6816;5.7657;0.6318;0017;NULL;NULL;DistractorRight;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;12;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.7748;2023-02-01 11:23:30.5631;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;903;Controller (right);0;True;0401;4;1;-0.9727;-2.3511;5.3442;-0.9727;-0.5011;5.8942;False;anonymous;Mole Spawned;MoleEvent;None;4906;180;20230201112249;Normal;Playing;136.8574;43.14261;False;0.0093;1.2265;-0.2790;359.0564;4.2810;0.7922;0.0269;0.0264;0.0172;None;-1;0.881986;0.47124;-0.005817056;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;False;NULL;0401;4;1;4.0000;0.3750;0.0000;-0.9727;-2.3511;5.3442;-0.9727;-0.5011;5.8942;0.7479;0018;NULL;NULL;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;12;0;0;0.0001;0.0010;0.0000;3.1398;1.0811;5.3215;0.0000;0.0000;0.0000;False;0.0001;0.0002;0.0002;0.6218;1.1084;-0.0208;332.7638;78.3827;276.4972;0.0280;0.0334;0.0312;2a709e7d-0405-4a89-99a2-89cb901f7841;0;2.2299;2023-02-01 11:23:32.7945;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;903;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover Begin;PointerEvent;None;4975;180;20230201112249;Normal;Playing;135.6039;44.39607;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;0.881986;0.47124;-0.005817056;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;12;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;1.2375;2023-02-01 11:23:34.0388;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;NULL;NULL;0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Shoot;PointerEvent;None;5005;180;20230201112249;Normal;Playing;135.0952;44.90475;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;-0.4601735;0.3429063;0.8189357;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;NULL;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.5087;2023-02-01 11:23:34.5476;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;NULL;Controller (right);0;True;0401;4;1;-0.9727;-2.3511;5.3442;-0.9727;-0.5011;5.8942;False;anonymous;Mole Hit;MoleEvent;None;5005;180;20230201112249;Normal;Playing;135.0952;44.90475;False;0.0026;1.2234;-0.2730;0.2733;2.6544;1.5426;0.0000;0.0000;0.0000;None;-1;-0.4601735;0.3429063;0.8189357;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;False;1.7621;0401;4;1;4.0000;0.3750;0.0000;-0.9727;-2.3511;5.3442;-0.9727;-0.5011;5.8942;0.7479;0018;0.0269;0.1893;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;13;0;0;0.0000;0.0000;0.0000;-0.9460;-0.3119;5.8201;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.1136;0.9669;0.1318;339.9460;330.6677;322.5393;0.0000;0.0000;0.0000;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.0000;2023-02-01 11:23:34.5516;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;NULL;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover End;PointerEvent;None;5006;180;20230201112249;Normal;Playing;135.0714;44.92862;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;-0.4601735;0.3429063;0.8189357;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;13;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.0239;2023-02-01 11:23:34.5716;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;401;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;DistractorRight Mole Expired;MoleEvent;None;5007;180;20230201112249;Normal;Playing;135.0714;44.92862;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;-0.4601735;0.3429063;0.8189357;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;4.0000;0205;2;5;4.0000;0.1250;0.6667;-2.7060;0.8316;5.2157;-2.7060;2.6816;5.7657;0.6318;0017;NULL;NULL;DistractorRight;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;13;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.0203;2023-02-01 11:23:34.5836;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;401;Controller (right);0;True;0307;3;7;-1.8916;2.3511;5.1001;-1.8916;4.2011;5.6501;False;anonymous;Mole Spawned;MoleEvent;None;5050;180;20230201112249;Normal;Playing;134.3347;45.6653;False;0.0003;1.2240;-0.2739;359.9678;2.4888;1.8537;0.0150;0.0034;0.0164;None;-1;-0.4601735;0.3429063;0.8189357;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;False;NULL;0307;3;7;4.0000;0.2500;1.0000;-1.8916;2.3511;5.1001;-1.8916;4.2011;5.6501;0.7774;0019;NULL;NULL;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;13;0;0;0.0004;0.0021;0.0011;-1.0559;-0.3132;5.7963;0.0000;0.0000;0.0000;False;0.0002;0.0003;0.0002;0.1004;0.9660;0.1275;339.8083;328.4482;324.1461;0.0501;0.0358;0.0666;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.7324;2023-02-01 11:23:35.3171;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
